Time,Latitude,Longitude,Course,kts,mph,Altitude(m),Rate,Reporting Facility,Time Diff,m/s,Dist from lp,tilt,TrajectoryId,FlightId,Origin,Destination
Mon 10:28:58,15.4606,95.9893,113.0,480.0,552.0,12497.0,-8.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,245.33333333333334,7360.0,-0.05449327677410471,4,QTR834,OTHH,VTBS
Mon 10:29:28,15.4349,96.053,113.0,478.0,550.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,244.44444444444446,7333.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 10:29:58,15.4092,96.1162,113.0,478.0,550.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,244.44444444444446,7333.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 10:30:28,15.3833,96.1801,113.0,482.0,555.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,246.66666666666666,7400.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:30:58,15.3577,96.2437,113.0,485.0,558.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,248.0,7440.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:31:28,15.3315,96.308,113.0,486.0,559.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,248.44444444444446,7453.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 10:31:58,15.3054,96.3726,113.0,487.0,560.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,248.88888888888889,7466.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 10:32:28,15.2791,96.4373,113.0,488.0,562.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,249.77777777777777,7493.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 10:32:58,15.2525,96.5024,113.0,488.0,562.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,249.77777777777777,7493.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 10:33:28,15.2264,96.5668,113.0,488.0,562.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,249.77777777777777,7493.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 10:33:58,15.2004,96.6304,113.0,489.0,563.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,250.22222222222223,7506.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 10:34:29,15.1732,96.697,113.0,490.0,564.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,31.0,250.66666666666666,7770.666666666666,0.0,4,QTR834,OTHH,VTBS
Mon 10:35:06,15.1408,96.7765,113.0,493.0,567.0,12497.0,0.0, FlightAware ADS-B  (KDT / VTBK) ,37.0,252.0,9324.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:35:36,15.1143,96.8413,113.0,493.0,567.0,12497.0,6.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,252.0,7560.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:36:19,15.0754,96.9362,113.0,492.0,566.0,12504.0,-6.0, FlightAware ADS-B  (KDT / VTBK) ,43.0,251.55555555555554,10816.888888888889,0.03707817365095531,4,QTR834,OTHH,VTBS
Mon 10:36:54,15.0448,97.0109,113.0,491.0,565.0,12489.0,-14.0, FlightAware ADS-B  (KDT / VTBK) ,35.0,251.11111111111111,8788.888888888889,-0.09778677609804791,4,QTR834,OTHH,VTBS
Mon 10:37:24,15.0094,97.0708,132.0,490.0,564.0,12489.0,7.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,250.66666666666666,7520.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:37:59,14.955,97.1275,135.0,487.0,560.0,12497.0,14.0, FlightAware ADS-B  (DMK / VTBD) ,35.0,248.88888888888889,8711.111111111111,0.052618580418626264,4,QTR834,OTHH,VTBS
Mon 10:38:29,14.9087,97.1792,129.0,482.0,555.0,12504.0,-9.0, FlightAware ADS-B  (BKK / VTBS) ,30.0,246.66666666666666,7400.0,0.05419871843317465,4,QTR834,OTHH,VTBS
Mon 10:38:51,14.8807,97.2216,117.0,476.0,548.0,12489.0,-20.0, FlightAware ADS-B  (DMK / VTBD) ,22.0,243.55555555555554,5358.222222222222,-0.16039607534019873,4,QTR834,OTHH,VTBS
Mon 10:39:15,14.8614,97.2711,108.0,474.0,545.0,12489.0,11.0, FlightAware ADS-B  (DMK / VTBD) ,24.0,242.22222222222223,5813.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 10:39:34,14.8508,97.3127,102.0,474.0,545.0,12497.0,9.0, FlightAware ADS-B  (DMK / VTBD) ,19.0,242.22222222222223,4602.222222222223,0.09959676973639173,4,QTR834,OTHH,VTBS
Mon 10:40:05,14.8411,97.3812,97.0,472.0,543.0,12497.0,0.0, FlightAware ADS-B  (TKH / VTPI) ,31.0,241.33333333333334,7481.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 10:40:39,14.8314,97.459,97.0,471.0,542.0,12497.0,0.0, FlightAware ADS-B  (TKH / VTPI) ,34.0,240.88888888888889,8190.222222222222,0.0,4,QTR834,OTHH,VTBS
Mon 10:41:15,14.821,97.5408,99.0,472.0,543.0,12497.0,0.0, FlightAware ADS-B  (DMK / VTBD) ,36.0,241.33333333333334,8688.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:41:34,14.8109,97.5808,111.0,474.0,545.0,12497.0,0.0, FlightAware ADS-B  (DMK / VTBD) ,19.0,242.22222222222223,4602.222222222223,0.0,4,QTR834,OTHH,VTBS
Mon 10:42:06,14.7818,97.6477,113.0,472.0,543.0,12497.0,0.0, FlightAware ADS-B  (DMK / VTBD) ,32.0,241.33333333333334,7722.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 10:42:36,14.756,97.7106,113.0,472.0,543.0,12497.0,0.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,241.33333333333334,7240.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:43:06,14.7307,97.7725,113.0,471.0,542.0,12497.0,0.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,240.88888888888889,7226.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 10:43:34,14.709,97.8262,110.0,471.0,542.0,12497.0,0.0, FlightAware ADS-B  (DMK / VTBD) ,28.0,240.88888888888889,6744.888888888889,0.0,4,QTR834,OTHH,VTBS
Mon 10:44:16,14.6944,97.9226,97.0,470.0,541.0,12497.0,0.0, FlightAware ADS-B  (DMK / VTBD) ,42.0,240.44444444444446,10098.666666666668,0.0,4,QTR834,OTHH,VTBS
Mon 10:44:46,14.6857,97.9904,98.0,470.0,541.0,12497.0,0.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,240.44444444444446,7213.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 10:45:16,14.6765,98.0573,98.0,469.0,540.0,12497.0,0.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,240.0,7200.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:45:46,14.6678,98.1234,98.0,469.0,540.0,12497.0,0.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,240.0,7200.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:46:17,14.6589,98.1915,98.0,469.0,540.0,12497.0,-105.0, FlightAware ADS-B  (DMK / VTBD) ,31.0,240.0,7440.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:46:47,14.6503,98.2563,98.0,469.0,540.0,12390.0,-251.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,240.0,7200.0,-0.8515102905500792,4,QTR834,OTHH,VTBS
Mon 10:47:17,14.6412,98.3258,98.0,473.0,544.0,12245.0,-290.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,241.77777777777777,7253.333333333333,-1.1454652774617604,4,QTR834,OTHH,VTBS
Mon 10:47:47,14.6323,98.3925,98.0,474.0,545.0,12101.0,-300.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,242.22222222222223,7266.666666666667,-1.135476927335937,4,QTR834,OTHH,VTBS
Mon 10:48:18,14.6233,98.461,98.0,475.0,547.0,11941.0,-390.0, FlightAware ADS-B  (DMK / VTBD) ,31.0,243.11111111111111,7536.444444444444,-1.2164905585160102,4,QTR834,OTHH,VTBS
Mon 10:48:48,14.6144,98.5272,98.0,476.0,548.0,11704.0,-632.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,243.55555555555554,7306.666666666666,-1.8587794672032594,4,QTR834,OTHH,VTBS
Mon 10:49:18,14.6053,98.5953,98.0,479.0,551.0,11308.0,-701.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,244.88888888888889,7346.666666666667,-3.089854356342076,4,QTR834,OTHH,VTBS
Mon 10:49:48,14.5958,98.6659,98.0,474.0,545.0,11003.0,-570.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,242.22222222222223,7266.666666666667,-2.4055524501721326,4,QTR834,OTHH,VTBS
Mon 10:50:19,14.5869,98.7326,98.0,469.0,540.0,10729.0,-570.0, FlightAware ADS-B  (DMK / VTBD) ,31.0,240.0,7440.0,-2.110563779425501,4,QTR834,OTHH,VTBS
Mon 10:50:49,14.578,98.7988,98.0,468.0,539.0,10424.0,-587.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,239.55555555555554,7186.666666666666,-2.432346408840182,4,QTR834,OTHH,VTBS
Mon 10:51:19,14.5687,98.867,98.0,470.0,541.0,10142.0,-533.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,240.44444444444446,7213.333333333334,-2.240507631830918,4,QTR834,OTHH,VTBS
Mon 10:51:49,14.5599,98.9331,98.0,464.0,534.0,9891.0,-503.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,237.33333333333334,7120.0,-2.020255767498905,4,QTR834,OTHH,VTBS
Mon 10:52:19,14.5509,98.999,98.0,458.0,527.0,9639.0,-495.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,234.22222222222223,7026.666666666667,-2.0552609099594417,4,QTR834,OTHH,VTBS
Mon 10:52:50,14.5421,99.064,98.0,452.0,520.0,9388.0,-495.0, FlightAware ADS-B  (DMK / VTBD) ,31.0,231.11111111111111,7164.444444444444,-2.007718015359938,4,QTR834,OTHH,VTBS
Mon 10:53:20,14.5333,99.1286,98.0,446.0,513.0,9136.0,-488.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,228.0,6840.0,-2.111374966311876,4,QTR834,OTHH,VTBS
Mon 10:53:50,14.5249,99.1904,98.0,441.0,507.0,8900.0,-472.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,225.33333333333334,6760.0,-2.0006734009124676,4,QTR834,OTHH,VTBS
Mon 10:54:20,14.5161,99.2547,98.0,436.0,502.0,8664.0,-495.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,223.11111111111111,6693.333333333333,-2.020608651264793,4,QTR834,OTHH,VTBS
Mon 10:54:50,14.5082,99.3126,98.0,431.0,496.0,8405.0,-480.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,220.44444444444446,6613.333333333334,-2.2444661680983558,4,QTR834,OTHH,VTBS
Mon 10:55:21,14.4994,99.3771,98.0,424.0,488.0,8176.0,-450.0, FlightAware ADS-B  (DMK / VTBD) ,31.0,216.88888888888889,6723.555555555556,-1.95183508009338,4,QTR834,OTHH,VTBS
Mon 10:55:51,14.4911,99.437,98.0,411.0,473.0,7948.0,-457.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,210.22222222222223,6306.666666666667,-2.0718210918216915,4,QTR834,OTHH,VTBS
Mon 10:56:21,14.4832,99.495,98.0,403.0,464.0,7719.0,-465.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,206.22222222222223,6186.666666666667,-2.121292809230098,4,QTR834,OTHH,VTBS
Mon 10:56:52,14.4753,99.5523,98.0,398.0,458.0,7475.0,-450.0, FlightAware ADS-B  (BKK / VTBS) ,31.0,203.55555555555554,6310.222222222222,-2.2160323109845375,4,QTR834,OTHH,VTBS
Mon 10:57:22,14.4676,99.6081,98.0,393.0,452.0,7262.0,-373.0, FlightAware ADS-B  (BKK / VTBS) ,30.0,200.88888888888889,6026.666666666667,-2.02542198781527,4,QTR834,OTHH,VTBS
Mon 10:57:52,14.4599,99.6639,98.0,387.0,445.0,7102.0,-405.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,197.77777777777777,5933.333333333333,-1.5452420454627829,4,QTR834,OTHH,VTBS
Mon 10:58:15,14.4541,99.704,100.0,382.0,440.0,6904.0,-436.0, FlightAware ADS-B  (DMK / VTBD) ,23.0,195.55555555555554,4497.777777777777,-2.523075223826708,4,QTR834,OTHH,VTBS
Mon 10:58:55,14.43,99.7703,114.0,376.0,433.0,6645.0,-418.0, FlightAware ADS-B  (DMK / VTBD) ,40.0,192.44444444444446,7697.777777777778,-1.9281419434273142,4,QTR834,OTHH,VTBS
Mon 10:59:25,14.409,99.8203,113.0,373.0,429.0,6416.0,-442.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,190.66666666666666,5720.0,-2.2944477308995643,4,QTR834,OTHH,VTBS
Mon 10:59:55,14.3891,99.8685,113.0,370.0,426.0,6203.0,-427.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,189.33333333333334,5680.0,-2.1490956268640184,4,QTR834,OTHH,VTBS
Mon 11:00:25,14.3685,99.9184,113.0,366.0,421.0,5989.0,-404.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,187.11111111111111,5613.333333333333,-2.1848459963983626,4,QTR834,OTHH,VTBS
Mon 11:00:55,14.3489,99.9654,113.0,361.0,415.0,5799.0,-434.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,184.44444444444446,5533.333333333334,-1.9677720141718955,4,QTR834,OTHH,VTBS
Mon 11:01:25,14.3292,100.0128,113.0,359.0,413.0,5555.0,-480.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,183.55555555555554,5506.666666666666,-2.539603321082177,4,QTR834,OTHH,VTBS
Mon 11:01:56,14.3091,100.0612,113.0,357.0,411.0,5311.0,-457.0, FlightAware ADS-B  (DMK / VTBD) ,31.0,182.66666666666666,5662.666666666666,-2.4695961754283804,4,QTR834,OTHH,VTBS
Mon 11:02:26,14.2896,100.1082,113.0,353.0,406.0,5090.0,-472.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,180.44444444444446,5413.333333333334,-2.3397575039411436,4,QTR834,OTHH,VTBS
Mon 11:02:56,14.2703,100.1548,113.0,354.0,407.0,4839.0,-495.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,180.88888888888889,5426.666666666667,-2.6510515989507835,4,QTR834,OTHH,VTBS
Mon 11:03:26,14.2514,100.2004,113.0,353.0,406.0,4595.0,-405.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,180.44444444444446,5413.333333333334,-2.5834190301221382,4,QTR834,OTHH,VTBS
Mon 11:03:57,14.2311,100.2489,113.0,346.0,398.0,4427.0,-300.0, FlightAware ADS-B  (DMK / VTBD) ,31.0,176.88888888888889,5483.555555555556,-1.7556487433828472,4,QTR834,OTHH,VTBS
Mon 11:04:27,14.2123,100.294,113.0,335.0,386.0,4290.0,-148.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,171.55555555555554,5146.666666666666,-1.5253463261086966,4,QTR834,OTHH,VTBS
Mon 11:05:02,14.1918,100.3435,113.0,307.0,353.0,4267.0,-21.0, FlightAware ADS-B  (BKK / VTBS) ,35.0,156.88888888888889,5491.111111111111,-0.23998909427984522,4,QTR834,OTHH,VTBS
Mon 11:05:32,14.1761,100.3812,113.0,284.0,327.0,4267.0,-114.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,145.33333333333334,4360.0,0.0,4,QTR834,OTHH,VTBS
Mon 11:06:02,14.1602,100.4194,113.0,280.0,322.0,4153.0,-312.0, FlightAware ADS-B  (BKK / VTBS) ,30.0,143.11111111111111,4293.333333333333,-1.5215419193744455,4,QTR834,OTHH,VTBS
Mon 11:06:35,14.1433,100.4599,113.0,283.0,326.0,3940.0,-434.0, FlightAware ADS-B  (BKK / VTBS) ,33.0,144.88888888888889,4781.333333333333,-2.5532713076339144,4,QTR834,OTHH,VTBS
Mon 11:07:01,14.1294,100.4931,115.0,292.0,336.0,3726.0,-390.0, FlightAware ADS-B  (BKK / VTBS) ,26.0,149.33333333333334,3882.666666666667,-3.1595587213830494,4,QTR834,OTHH,VTBS
Mon 11:07:29,14.1058,100.5192,144.0,287.0,330.0,3589.0,-300.0, FlightAware ADS-B  (BKK / VTBS) ,28.0,146.66666666666666,4106.666666666666,-1.9117642448414,4,QTR834,OTHH,VTBS
Mon 11:07:59,14.0735,100.5438,143.0,283.0,326.0,3437.0,-307.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,144.88888888888889,4346.666666666667,-2.0040033191230524,4,QTR834,OTHH,VTBS
Mon 11:08:30,14.0408,100.5696,142.0,279.0,321.0,3277.0,-330.0, FlightAware ADS-B  (BKK / VTBS) ,31.0,142.66666666666666,4422.666666666666,-2.0732572185359577,4,QTR834,OTHH,VTBS
Mon 11:09:00,14.0097,100.5942,142.0,278.0,320.0,3101.0,-286.0, FlightAware ADS-B  (BKK / VTBS) ,30.0,142.22222222222223,4266.666666666667,-2.364121678560225,4,QTR834,OTHH,VTBS
Mon 11:09:18,13.9935,100.6101,122.0,269.0,310.0,3048.0,-203.0, FlightAware ADS-B  (DMK / VTBD) ,18.0,137.77777777777777,2480.0,-1.224559480901085,4,QTR834,OTHH,VTBS
Mon 11:09:36,13.9866,100.6308,102.0,261.0,300.0,2979.0,-276.0, FlightAware ADS-B  (BKK / VTBS) ,18.0,133.33333333333334,2400.0,-1.6474806717993287,4,QTR834,OTHH,VTBS
Mon 11:10:06,13.9776,100.6674,105.0,260.0,299.0,2827.0,-308.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,132.88888888888889,3986.6666666666665,-2.185050969901497,4,QTR834,OTHH,VTBS
Mon 11:10:25,13.9715,100.6901,104.0,258.0,297.0,2728.0,-297.0, FlightAware ADS-B  (BKK / VTBS) ,19.0,132.0,2508.0,-2.262263265790382,4,QTR834,OTHH,VTBS
Mon 11:10:43,13.9717,100.7108,73.0,251.0,289.0,2644.0,-318.0, FlightAware ADS-B  (BKK / VTBS) ,18.0,128.44444444444446,2312.0,-2.082138822000383,4,QTR834,OTHH,VTBS
Mon 11:11:01,13.9848,100.7278,33.0,249.0,287.0,2537.0,-333.0, FlightAware ADS-B  (BKK / VTBS) ,18.0,127.55555555555556,2296.0,-2.67111049219727,4,QTR834,OTHH,VTBS
Mon 11:11:27,14.0145,100.7369,13.0,247.0,284.0,2400.0,-314.0, FlightAware ADS-B  (DMK / VTBD) ,26.0,126.22222222222223,3281.777777777778,-2.3925457508753576,4,QTR834,OTHH,VTBS
Mon 11:11:52,14.041,100.744,18.0,246.0,283.0,2271.0,-337.0, FlightAware ADS-B  (KDT / VTBK) ,25.0,125.77777777777777,3144.4444444444443,-2.3512040089439163,4,QTR834,OTHH,VTBS
Mon 11:12:09,14.0569,100.7548,50.0,249.0,287.0,2164.0,-416.0, FlightAware ADS-B  (KDT / VTBK) ,17.0,127.55555555555556,2168.4444444444443,-2.8283588332110994,4,QTR834,OTHH,VTBS
Mon 11:12:25,14.0645,100.7729,82.0,255.0,293.0,2042.0,-414.0, FlightAware ADS-B  (DMK / VTBD) ,16.0,130.22222222222223,2083.5555555555557,-3.356803017493424,4,QTR834,OTHH,VTBS
Mon 11:12:41,14.0621,100.7909,113.0,258.0,297.0,1943.0,-356.0, FlightAware ADS-B  (DMK / VTBD) ,16.0,132.0,2112.0,-2.6867241856915958,4,QTR834,OTHH,VTBS
Mon 11:13:01,14.0454,100.8092,154.0,252.0,290.0,1829.0,-333.0, FlightAware ADS-B  (DMK / VTBD) ,20.0,128.88888888888889,2577.777777777778,-2.534683125731701,4,QTR834,OTHH,VTBS
Mon 11:13:29,14.0145,100.8177,168.0,249.0,287.0,1676.0,-339.0, FlightAware ADS-B  (DMK / VTBD) ,28.0,127.55555555555556,3571.5555555555557,-2.4552152572858486,4,QTR834,OTHH,VTBS
Mon 11:13:59,13.9816,100.825,168.0,247.0,284.0,1501.0,-372.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,126.22222222222223,3786.666666666667,-2.6488558240130575,4,QTR834,OTHH,VTBS
Mon 11:14:17,13.9599,100.8283,178.0,247.0,284.0,1379.0,-330.0, FlightAware ADS-B  (BKK / VTBS) ,18.0,126.22222222222223,2272.0,-3.078102400537365,4,QTR834,OTHH,VTBS
Mon 11:14:35,13.9405,100.8261,191.0,245.0,282.0,1303.0,-205.0, FlightAware ADS-B  (BKK / VTBS) ,18.0,125.33333333333333,2256.0,-1.9305422417282527,4,QTR834,OTHH,VTBS
Mon 11:14:55,13.918,100.8207,195.0,232.0,267.0,1250.0,-161.0, FlightAware ADS-B  (DMK / VTBD) ,20.0,118.66666666666667,2373.3333333333335,-1.2796048172595067,4,QTR834,OTHH,VTBS
Mon 11:15:12,13.9002,100.816,195.0,224.0,258.0,1204.0,-176.0, FlightAware ADS-B  (DMK / VTBD) ,17.0,114.66666666666667,1949.3333333333335,-1.3521805034431362,4,QTR834,OTHH,VTBS
Mon 11:15:34,13.879,100.8103,195.0,215.0,247.0,1135.0,-265.0, FlightAware ADS-B  (BKK / VTBS) ,22.0,109.77777777777777,2415.111111111111,-1.637169733150293,4,QTR834,OTHH,VTBS
Mon 11:15:50,13.8629,100.8061,194.0,215.0,247.0,1036.0,-340.0, FlightAware ADS-B  (BKK / VTBS) ,16.0,109.77777777777777,1756.4444444444443,-3.231124022505458,4,QTR834,OTHH,VTBS
Mon 11:16:21,13.8346,100.7987,195.0,198.0,228.0,869.0,-316.0, FlightAware ADS-B  (DMK / VTBD) ,31.0,101.33333333333333,3141.333333333333,-3.0474027931705643,4,QTR834,OTHH,VTBS
Mon 11:16:42,13.8171,100.7941,195.0,188.0,216.0,762.0,-272.0, FlightAware ADS-B  (BKK / VTBS) ,21.0,96.0,2016.0,-3.0424257935900156,4,QTR834,OTHH,VTBS
Mon 11:16:58,13.8029,100.7904,196.0,175.0,201.0,701.0,-268.0, FlightAware ADS-B  (DMK / VTBD) ,16.0,89.33333333333333,1429.3333333333333,-2.4459685411686394,4,QTR834,OTHH,VTBS
Mon 11:17:28,13.7808,100.7845,195.0,172.0,198.0,556.0,-282.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,88.0,2640.0,-3.148511643695536,4,QTR834,OTHH,VTBS
Mon 11:17:58,13.7581,100.7785,194.0,161.0,185.0,419.0,-254.0, FlightAware ADS-B  (BKK / VTBS) ,30.0,82.22222222222223,2466.666666666667,-3.1838769093912456,4,QTR834,OTHH,VTBS
Mon 11:18:13,13.7473,100.7757,195.0,151.0,174.0,366.0,-200.0, Surface and Near-Surface ,15.0,77.33333333333333,1160.0,-2.6187360696539494,4,QTR834,OTHH,VTBS
Mon 11:18:14,13.7463,100.7754,195.0,149.0,171.0,366.0,-242.0, FlightAware ADS-B  (DMK / VTBD) ,1.0,76.0,76.0,0.0,4,QTR834,OTHH,VTBS
Mon 11:18:30,13.736,100.7727,194.0,145.0,167.0,297.0,-229.0, FlightAware ADS-B  (BKK / VTBS) ,16.0,74.22222222222223,1187.5555555555557,-3.3309065358056924,4,QTR834,OTHH,VTBS
Mon 11:18:46,13.7259,100.7701,194.0,145.0,167.0,244.0,-214.0, FlightAware ADS-B  (DMK / VTBD) ,16.0,74.22222222222223,1187.5555555555557,-2.557931101068443,4,QTR834,OTHH,VTBS
Mon 11:19:02,13.7152,100.7673,195.0,145.0,167.0,183.0,-229.0, FlightAware ADS-B  (BKK / VTBS) ,16.0,74.22222222222223,1187.5555555555557,-2.9443517718609695,4,QTR834,OTHH,VTBS
Mon 11:19:18,13.7049,100.7645,195.0,144.0,166.0,122.0,-214.0, FlightAware ADS-B  (BKK / VTBS) ,16.0,73.77777777777777,1180.4444444444443,-2.9621046022732864,4,QTR834,OTHH,VTBS
Mon 11:19:34,13.695,100.7619,195.0,144.0,166.0,69.0,-186.0, FlightAware ADS-B  (BKK / VTBS) ,16.0,73.77777777777777,1180.4444444444443,-2.573350663069184,4,QTR834,OTHH,VTBS
Mon 11:19:50,13.6843,100.7591,194.0,135.0,155.0,23.0,-172.0, FlightAware ADS-B  (BKK / VTBS) ,16.0,68.88888888888889,1102.2222222222222,-2.391869338319785,4,QTR834,OTHH,VTBS
Sun 04:56:46,25.2912,51.6111,338.0,171.0,197.0,122.0,0.0, FlightAware ADS-B  (DIA / OTBD) ,0.0,87.55555555555556,0.0,0.0,5,QTR834,OTHH,VTBS
Sun 04:57:03,25.3036,51.6055,338.0,173.0,199.0,221.0,366.0, FlightAware ADS-B  (DOH / OTHH) ,17.0,88.44444444444444,1503.5555555555554,3.775310324253354,5,QTR834,OTHH,VTBS
Sun 04:57:21,25.3174,51.5994,338.0,176.0,203.0,335.0,350.0, FlightAware ADS-B  (DIA / OTBD) ,18.0,90.22222222222223,1624.0,4.025304867437569,5,QTR834,OTHH,VTBS
Sun 04:57:37,25.3302,51.5938,339.0,184.0,212.0,419.0,257.0, FlightAware ADS-B  (DOH / OTHH) ,16.0,94.22222222222223,1507.5555555555557,3.1941372307504796,5,QTR834,OTHH,VTBS
Sun 04:57:53,25.3425,51.5892,350.0,199.0,229.0,472.0,208.0, FlightAware ADS-B  (DOH / OTHH) ,16.0,101.77777777777777,1628.4444444444443,1.8651005806568546,5,QTR834,OTHH,VTBS
Sun 04:58:10,25.359,51.5924,28.0,220.0,253.0,533.0,248.0, FlightAware ADS-B  (DOH / OTHH) ,17.0,112.44444444444444,1911.5555555555554,1.8286865860955555,5,QTR834,OTHH,VTBS
Sun 04:58:28,25.3706,51.6094,75.0,252.0,290.0,617.0,404.0, FlightAware ADS-B  (DOH / OTHH) ,18.0,128.88888888888889,2320.0,2.0749558870754705,5,QTR834,OTHH,VTBS
Sun 04:58:53,25.3713,51.6438,93.0,275.0,316.0,823.0,599.0, FlightAware ADS-B  (DIA / OTBD) ,25.0,140.44444444444446,3511.1111111111113,3.3635257333995887,5,QTR834,OTHH,VTBS
Sun 04:59:23,25.3694,51.6856,93.0,280.0,322.0,1166.0,695.0, FlightAware ADS-B  (DOH / OTHH) ,30.0,143.11111111111111,4293.333333333333,4.582317935852783,5,QTR834,OTHH,VTBS
Sun 04:59:41,25.3671,51.7118,100.0,284.0,327.0,1379.0,715.0, FlightAware ADS-B  (DIA / OTBD) ,18.0,145.33333333333334,2616.0,4.67030807332087,5,QTR834,OTHH,VTBS
Sun 05:00:02,25.3605,51.7426,103.0,289.0,333.0,1631.0,704.0, FlightAware ADS-B  (DOH / OTHH) ,21.0,148.0,3108.0,4.650709004879829,5,QTR834,OTHH,VTBS
Sun 05:00:18,25.3561,51.7643,102.0,291.0,335.0,1814.0,729.0, FlightAware ADS-B  (DIA / OTBD) ,16.0,148.88888888888889,2382.222222222222,4.405746635603118,5,QTR834,OTHH,VTBS
Sun 05:00:34,25.3513,51.7886,102.0,292.0,336.0,2019.0,716.0, FlightAware ADS-B  (DOH / OTHH) ,16.0,149.33333333333334,2389.3333333333335,4.921914032119595,5,QTR834,OTHH,VTBS
Sun 05:01:04,25.3431,51.8301,102.0,294.0,338.0,2362.0,746.0, FlightAware ADS-B  (DOH / OTHH) ,30.0,150.22222222222223,4506.666666666667,4.364972330220506,5,QTR834,OTHH,VTBS
Sun 05:01:20,25.3382,51.8544,103.0,291.0,335.0,2591.0,815.0, FlightAware ADS-B  (DOH / OTHH) ,16.0,148.88888888888889,2382.222222222222,5.516288704353402,5,QTR834,OTHH,VTBS
